id,Matricula,local,em_atividade,administador
898,368302,Awilega,false,false
899,190425,Bagneux,false,true
900,517791,Maragogipe,false,false
901,419737,Pore,true,true
902,348991,Jiangcun,true,false
903,533437,Wilamowice,true,true
904,763862,Estelí,true,false
905,787260,Kinzan,true,true
906,301824,Kuala Bhee,true,true
907,587465,Qingtong,false,true
908,556582,Ar Rass,false,false
909,803970,Tianchang,true,true
910,444330,Vorob’yovo,true,true
911,675100,Tiaong,false,false
912,794115,Dorp Antriol,true,true
913,431050,Zhongfeng,false,false
914,752923,Yaozhou,true,false
915,579095,Tanashichō,true,false
916,843052,Yushan,false,false
917,372270,Maguilling,true,false
918,824909,Brusy,false,true
919,680477,Jampang Tengah,true,false
920,743712,Biny Selo,false,true
921,514298,Qingshan,false,false
922,277826,Gangkou,false,false
923,204321,Moppo,true,false
924,781303,Ndeaboh,false,true
925,375920,L'Union,true,true
926,261164,Shāhpur,false,false
927,837478,Huangwan,true,false
928,609710,Sangumata,false,false
929,567574,Shangying,true,true
930,648817,Värmdö,true,false
931,686444,Padova,false,false
932,269093,Camingawan,true,false
933,312844,Heshui,true,true
934,263109,Vahdat,true,true
935,668726,Santa Bernardina,true,true
936,021418,Seattle,true,false
937,346323,Rustenburg,true,false
938,570717,Santa Cruz De Tenerife,true,false
939,663710,Koungou,false,true
940,945424,Dongzaogang,false,true
941,770109,Repatriación,false,false
942,641382,Kalinovskaya,false,false
943,315772,Gislaved,true,false
944,095853,La Plaine-Saint-Denis,false,true
945,445991,Bekondo,false,false
946,069274,Bromma,false,true
947,811939,Itabaiana,false,false
948,335778,Guisa,false,true
949,316893,Shklo,true,true
950,159949,Hanfeng,false,false
951,290612,Mascouche,false,true
952,250562,Maba,false,false
953,956208,Ciriri,false,false
954,335010,Nizwá,true,false
955,766804,Maswarah,true,false
956,991667,Candijay,false,false
957,390045,Moyogalpa,false,false
958,811652,Zhabagly,true,false
959,028219,Kedrovyy,false,false
960,785437,Xique Xique,false,true
961,786719,Zásmuky,true,false
962,022802,Gaoqiu,true,false
963,483852,Eusébio,false,false
964,958172,Pakis,true,false
965,777691,Amuñgan,false,true
966,228463,Chagou,false,false
967,678476,Maticmatic,true,true
968,774436,Kota Kinabalu,false,false
969,494835,Patea,false,false
970,845687,Damnica,true,true
971,759904,Dalsjöfors,false,false
972,974481,Lipljan,false,true
973,788300,Palmdale,true,false
974,552289,Zambujal,false,true
975,867348,Solna,true,true
976,864905,Pitrufquén,true,false
977,923644,Porto Seguro,false,true
978,124658,Huzhou,false,true
979,510839,Ntsoudjini,true,true
980,958674,Boston,true,false
981,858087,Sepanjang,false,false
982,963753,Lewin Kłodzki,false,false
983,874371,Ualog,true,false
984,360923,Gulai,false,false
985,544656,Zator,false,false
986,127025,Mehar,true,false
987,019484,Matala,true,true
988,063153,Stara Błotnica,true,true
989,873551,Sunfang,true,false
990,033383,Jingzhou,true,false
991,057956,Tomé Açu,true,true
992,189155,Yoshkar-Ola,true,false
993,152605,Dailekh,false,false
994,613421,Åkersberga,true,false
995,293268,Dadap,true,true
996,384198,São Manuel,false,true
997,672100,Pueblo Viejo,true,true
998,629757,Šilheřovice,false,false
999,059922,‘Aşīrah al Qiblīyah,false,false
1000,637221,Huangbayi,false,false
