id,Matricula,local,em_atividade,administador
892,702944,Nangalisan,false,false
893,851296,Padang,true,true
894,211310,Xiangdong,true,true
895,724516,Zhoukoudian,true,true
896,342372,Perdões,false,false
897,243744,Sarnia,false,false
898,438821,Dengyue,true,false
899,219918,Banxi,true,false
900,548049,Dongmaku,false,true
901,963232,Runsonglaozhai,false,true
902,756089,Kedungdoro,true,false
903,645345,Ponjen,true,true
904,324721,White Rock,false,false
905,286899,Fréjus,false,false
906,533566,Shikārpur,true,false
907,355239,Maevatanana,true,true
908,448114,Cheban,false,false
909,295983,Stýpsi,false,true
910,823887,Guagua,true,false
911,542887,Independencia,true,true
912,000414,San José,true,true
913,518283,Hebei,true,false
914,837979,Staryy Krym,true,false
915,542891,Pangkalan Kasai,true,true
916,731816,Limanancong,true,true
917,232816,Yeping,false,false
918,794229,Lluidas Vale,true,true
919,556651,Boyuibe,false,false
920,812558,Houmen,false,true
921,714306,Francisco I Madero,false,false
922,857803,Tugu,false,true
923,666738,Kudahuvadhoo,false,false
924,778960,Modimolle,false,true
925,788385,Las Palmas,true,false
926,985199,Bone South,false,false
927,224287,Negreiros,false,false
928,710397,Qiaojia,true,true
929,660534,Mombetsu,true,false
930,233979,Vreshtas,false,false
931,606865,Xinjie,false,true
932,221518,Dalongtan,true,false
933,491137,Kuragaki-kosugi,true,true
934,564947,Pnikut,true,true
935,833453,Huilongshan,true,false
936,447130,San Roque,false,true
937,073902,Žulová,false,true
938,046672,Parapat,true,false
939,033056,Los Cedrales,false,true
940,556146,Moijabana,false,false
941,685681,Caoxi,true,true
942,085560,Ubá,false,true
943,919436,Pumai,false,false
944,273731,Villiers,true,false
945,271530,Vavuniya,false,true
946,384902,Krasnyye Chetai,false,false
947,871051,Wajir,true,false
948,388023,Mahates,false,true
949,832107,Tangjiawan,false,false
950,950836,Sekirnik,true,true
951,568807,Xiluo,true,false
952,519832,Kuanheum,true,true
953,473671,Bojongsari,true,true
954,459538,Fovissste,true,false
955,186890,Chum Phuang,true,true
956,093689,Spas-Klepiki,false,false
957,946171,Mina Clavero,true,true
958,624121,Pijao,true,true
959,749789,Chenxiang,false,false
960,401050,Chasŏng,true,false
961,686494,Bélel,true,false
962,624299,Il’ya,true,true
963,743514,Birobidzhan,false,false
964,780025,Honda,true,false
965,933876,Xiadahe,true,false
966,523434,Yushan,false,false
967,124916,Donglu,false,true
968,784494,Rodnikovskaya,false,false
969,325030,Wysoka Strzyżowska,true,false
970,818649,Chatan,true,false
971,362792,Severodvinsk,false,true
972,197755,Llalli,false,true
973,236674,La Plaine-Saint-Denis,true,true
974,475999,Jianxi,false,true
975,235609,Molodohvardiys’k,true,true
976,072838,Peteranec,false,true
977,591102,Seredyna-Buda,true,false
978,979275,Krmelín,false,true
979,085384,Iida,false,false
980,616198,Paungde,false,false
981,857670,Yancheng,false,true
982,935749,Dos Hermanas,false,false
983,861117,Mainit,true,true
984,690533,San Isidro,false,true
985,720044,Abang,false,true
986,461331,Jidd Ḩafş,false,true
987,047652,Pakenjeng,false,true
988,951754,Gomel,false,false
989,238894,New York City,true,false
990,086586,Qiaozi,true,true
991,684111,Sainte-Adèle,false,false
992,183876,Wantian,false,true
993,433392,Sukakerta,true,false
994,476320,Songwon,false,false
995,249804,Shijiao,true,true
996,905858,Xidoupu,false,false
997,049401,Alor Setar,true,false
998,651713,Pailin,true,false
999,107983,Prokhorovka,true,false
1000,676475,Jicomé,true,true
